Region,newdate,Deaths,Recoveries,Active,DeathRateCases
Finland,2020-3-8,0,1,22,0
Finland,2020-3-9,0,1,29,0
Finland,2020-3-10,0,1,39,0
Finland,2020-3-11,0,1,58,0
Finland,2020-3-12,0,1,108,0
France,2020-1-22,0,0,0,
France,2020-1-23,0,0,0,
France,2020-1-24,0,0,2,0
France,2020-1-25,0,0,3,0
France,2020-1-26,0,0,3,0
France,2020-1-27,0,0,3,0
France,2020-1-28,0,0,4,0
France,2020-1-29,0,0,5,0
France,2020-1-30,0,0,5,0
France,2020-1-31,0,0,5,0
France,2020-2-1,0,0,6,0
France,2020-2-2,0,0,6,0
France,2020-2-3,0,0,6,0
France,2020-2-4,0,0,6,0
France,2020-2-5,0,0,6,0
France,2020-2-6,0,0,6,0
France,2020-2-7,0,0,6,0
France,2020-2-8,0,0,11,0
France,2020-2-9,0,0,11,0
France,2020-2-10,0,0,11,0
France,2020-2-11,0,0,11,0
France,2020-2-12,0,2,9,0
France,2020-2-13,0,2,9,0
France,2020-2-14,0,2,9,0
France,2020-2-15,1,4,7,0.083333333
France,2020-2-16,1,4,7,0.083333333
France,2020-2-17,1,4,7,0.083333333
France,2020-2-18,1,4,7,0.083333333
France,2020-2-19,1,4,7,0.083333333
France,2020-2-20,1,4,7,0.083333333
France,2020-2-21,1,4,7,0.083333333
France,2020-2-22,1,4,7,0.083333333
France,2020-2-23,1,4,7,0.083333333
France,2020-2-24,1,4,7,0.083333333
France,2020-2-25,1,11,2,0.071428571
France,2020-2-26,2,11,5,0.111111111
France,2020-2-27,2,11,25,0.052631579
France,2020-2-28,2,11,44,0.035087719
France,2020-2-29,2,12,86,0.02
France,2020-3-1,2,12,116,0.015384615
France,2020-3-2,3,12,176,0.015706806
France,2020-3-3,4,12,188,0.019607843
France,2020-3-4,4,12,272,0.013888889
France,2020-3-5,6,12,362,0.015789474
France,2020-3-6,9,12,635,0.013719512
France,2020-3-7,11,12,929,0.011554622
France,2020-3-8,19,12,1098,0.016829052
France,2020-3-9,19,12,1181,0.015676568
France,2020-3-10,33,12,1742,0.018466704
France,2020-3-11,48,12,2224,0.021015762
France,2020-3-12,48,12,2819,0.016672456
French Guiana,2020-1-22,0,0,0,
French Guiana,2020-1-23,0,0,0,
French Guiana,2020-1-24,0,0,0,
French Guiana,2020-1-25,0,0,0,
French Guiana,2020-1-26,0,0,0,
French Guiana,2020-1-27,0,0,0,
French Guiana,2020-1-28,0,0,0,
French Guiana,2020-1-29,0,0,0,
French Guiana,2020-1-30,0,0,0,
French Guiana,2020-1-31,0,0,0,
French Guiana,2020-2-1,0,0,0,
French Guiana,2020-2-2,0,0,0,
French Guiana,2020-2-3,0,0,0,
French Guiana,2020-2-4,0,0,0,
French Guiana,2020-2-5,0,0,0,
French Guiana,2020-2-6,0,0,0,
French Guiana,2020-2-7,0,0,0,
French Guiana,2020-2-8,0,0,0,
French Guiana,2020-2-9,0,0,0,
French Guiana,2020-2-10,0,0,0,
French Guiana,2020-2-11,0,0,0,
French Guiana,2020-2-12,0,0,0,
French Guiana,2020-2-13,0,0,0,
French Guiana,2020-2-14,0,0,0,
French Guiana,2020-2-15,0,0,0,
French Guiana,2020-2-16,0,0,0,
French Guiana,2020-2-17,0,0,0,
French Guiana,2020-2-18,0,0,0,
French Guiana,2020-2-19,0,0,0,
French Guiana,2020-2-20,0,0,0,
French Guiana,2020-2-21,0,0,0,
French Guiana,2020-2-22,0,0,0,
French Guiana,2020-2-23,0,0,0,
French Guiana,2020-2-24,0,0,0,
French Guiana,2020-2-25,0,0,0,
French Guiana,2020-2-26,0,0,0,
French Guiana,2020-2-27,0,0,0,
French Guiana,2020-2-28,0,0,0,
French Guiana,2020-2-29,0,0,0,
French Guiana,2020-3-1,0,0,0,
French Guiana,2020-3-2,0,0,0,
French Guiana,2020-3-3,0,0,0,
French Guiana,2020-3-4,0,0,0,
French Guiana,2020-3-5,0,0,0,
French Guiana,2020-3-6,0,0,0,
French Guiana,2020-3-7,0,0,5,0
French Guiana,2020-3-8,0,0,5,0
French Guiana,2020-3-9,0,0,5,0
French Guiana,2020-3-10,0,0,5,0
French Guiana,2020-3-11,0,0,5,0
French Guiana,2020-3-12,0,0,5,0
Georgia,2020-1-22,0,0,0,
Georgia,2020-1-23,0,0,0,
Georgia,2020-1-24,0,0,0,
Georgia,2020-1-25,0,0,0,
Georgia,2020-1-26,0,0,0,
Georgia,2020-1-27,0,0,0,
Georgia,2020-1-28,0,0,0,
Georgia,2020-1-29,0,0,0,
Georgia,2020-1-30,0,0,0,
Georgia,2020-1-31,0,0,0,
Georgia,2020-2-1,0,0,0,
Georgia,2020-2-2,0,0,0,
Georgia,2020-2-3,0,0,0,
Georgia,2020-2-4,0,0,0,
Georgia,2020-2-5,0,0,0,
Georgia,2020-2-6,0,0,0,
Georgia,2020-2-7,0,0,0,
Georgia,2020-2-8,0,0,0,
Georgia,2020-2-9,0,0,0,
Georgia,2020-2-10,0,0,0,
Georgia,2020-2-11,0,0,0,
Georgia,2020-2-12,0,0,0,
Georgia,2020-2-13,0,0,0,
Georgia,2020-2-14,0,0,0,
Georgia,2020-2-15,0,0,0,
Georgia,2020-2-16,0,0,0,
Georgia,2020-2-17,0,0,0,
Georgia,2020-2-18,0,0,0,
Georgia,2020-2-19,0,0,0,
Georgia,2020-2-20,0,0,0,
Georgia,2020-2-21,0,0,0,
Georgia,2020-2-22,0,0,0,
Georgia,2020-2-23,0,0,0,
Georgia,2020-2-24,0,0,0,
Georgia,2020-2-25,0,0,0,
Georgia,2020-2-26,0,0,1,0
Georgia,2020-2-27,0,0,1,0
Georgia,2020-2-28,0,0,1,0
Georgia,2020-2-29,0,0,1,0
Georgia,2020-3-1,0,0,3,0
Georgia,2020-3-2,0,0,3,0
Georgia,2020-3-3,0,0,3,0
Georgia,2020-3-4,0,0,3,0
Georgia,2020-3-5,0,0,4,0
Georgia,2020-3-6,0,0,4,0
Georgia,2020-3-7,0,0,4,0
Georgia,2020-3-8,0,0,13,0
Georgia,2020-3-9,0,0,15,0
Georgia,2020-3-10,0,0,15,0
Georgia,2020-3-11,0,0,24,0
Georgia,2020-3-12,0,0,24,0
Germany,2020-1-22,0,0,0,
Germany,2020-1-23,0,0,0,
Germany,2020-1-24,0,0,0,
Germany,2020-1-25,0,0,0,
Germany,2020-1-26,0,0,0,
Germany,2020-1-27,0,0,1,0
Germany,2020-1-28,0,0,4,0
Germany,2020-1-29,0,0,4,0
Germany,2020-1-30,0,0,4,0
Germany,2020-1-31,0,0,5,0
Germany,2020-2-1,0,0,8,0
Germany,2020-2-2,0,0,10,0
Germany,2020-2-3,0,0,12,0
Germany,2020-2-4,0,0,12,0
Germany,2020-2-5,0,0,12,0
Germany,2020-2-6,0,0,12,0
Germany,2020-2-7,0,0,13,0
Germany,2020-2-8,0,0,13,0
Germany,2020-2-9,0,0,14,0
Germany,2020-2-10,0,0,14,0
Germany,2020-2-11,0,0,16,0
Germany,2020-2-12,0,0,16,0
Germany,2020-2-13,0,1,15,0
Germany,2020-2-14,0,1,15,0
Germany,2020-2-15,0,1,15,0
Germany,2020-2-16,0,1,15,0
Germany,2020-2-17,0,1,15,0
Germany,2020-2-18,0,12,4,0
Germany,2020-2-19,0,12,4,0
Germany,2020-2-20,0,12,4,0
Germany,2020-2-21,0,14,2,0
Germany,2020-2-22,0,14,2,0
Germany,2020-2-23,0,14,2,0
Germany,2020-2-24,0,14,2,0
Germany,2020-2-25,0,14,3,0
Germany,2020-2-26,0,15,12,0
Germany,2020-2-27,0,16,30,0
Germany,2020-2-28,0,16,32,0
Germany,2020-2-29,0,16,63,0
Germany,2020-3-1,0,16,114,0
Germany,2020-3-2,0,16,143,0
Germany,2020-3-3,0,16,180,0
Germany,2020-3-4,0,16,246,0
Germany,2020-3-5,0,16,466,0
Germany,2020-3-6,0,17,653,0
Germany,2020-3-7,0,18,781,0
Germany,2020-3-8,0,18,1022,0
Germany,2020-3-9,2,18,1156,0.00170068
Germany,2020-3-10,2,18,1437,0.001372684
Germany,2020-3-11,3,25,1880,0.001572327
Germany,2020-3-12,3,25,2717,0.001092896
Greece,2020-1-22,0,0,0,
Greece,2020-1-23,0,0,0,
Greece,2020-1-24,0,0,0,
Greece,2020-1-25,0,0,0,
Greece,2020-1-26,0,0,0,
Greece,2020-1-27,0,0,0,
Greece,2020-1-28,0,0,0,
Greece,2020-1-29,0,0,0,
Greece,2020-1-30,0,0,0,
Greece,2020-1-31,0,0,0,
Greece,2020-2-1,0,0,0,
Greece,2020-2-2,0,0,0,
Greece,2020-2-3,0,0,0,
Greece,2020-2-4,0,0,0,
Greece,2020-2-5,0,0,0,
Greece,2020-2-6,0,0,0,
Greece,2020-2-7,0,0,0,
Greece,2020-2-8,0,0,0,
Greece,2020-2-9,0,0,0,
Greece,2020-2-10,0,0,0,
Greece,2020-2-11,0,0,0,
Greece,2020-2-12,0,0,0,
Greece,2020-2-13,0,0,0,
Greece,2020-2-14,0,0,0,
Greece,2020-2-15,0,0,0,
Greece,2020-2-16,0,0,0,
Greece,2020-2-17,0,0,0,
Greece,2020-2-18,0,0,0,
Greece,2020-2-19,0,0,0,
Greece,2020-2-20,0,0,0,
Greece,2020-2-21,0,0,0,
Greece,2020-2-22,0,0,0,
Greece,2020-2-23,0,0,0,
Greece,2020-2-24,0,0,0,
Greece,2020-2-25,0,0,0,
Greece,2020-2-26,0,0,1,0
Greece,2020-2-27,0,0,3,0
Greece,2020-2-28,0,0,4,0
Greece,2020-2-29,0,0,4,0
Greece,2020-3-1,0,0,7,0
Greece,2020-3-2,0,0,7,0
Greece,2020-3-3,0,0,7,0
Greece,2020-3-4,0,0,9,0
Greece,2020-3-5,0,0,31,0
Greece,2020-3-6,0,0,45,0
Greece,2020-3-7,0,0,46,0
Greece,2020-3-8,0,0,73,0
Greece,2020-3-9,0,0,73,0
Greece,2020-3-10,0,0,89,0
Greece,2020-3-11,1,0,98,0.01010101
Greece,2020-3-12,1,0,116,0.008547009
Guyana,2020-1-22,0,0,0,
Guyana,2020-1-23,0,0,0,
Guyana,2020-1-24,0,0,0,
Guyana,2020-1-25,0,0,0,
Guyana,2020-1-26,0,0,0,
Guyana,2020-1-27,0,0,0,
Guyana,2020-1-28,0,0,0,
Guyana,2020-1-29,0,0,0,
Guyana,2020-1-30,0,0,0,
Guyana,2020-1-31,0,0,0,
Guyana,2020-2-1,0,0,0,
Guyana,2020-2-2,0,0,0,
Guyana,2020-2-3,0,0,0,
Guyana,2020-2-4,0,0,0,
Guyana,2020-2-5,0,0,0,
Guyana,2020-2-6,0,0,0,
Guyana,2020-2-7,0,0,0,
Guyana,2020-2-8,0,0,0,
Guyana,2020-2-9,0,0,0,
Guyana,2020-2-10,0,0,0,
Guyana,2020-2-11,0,0,0,
Guyana,2020-2-12,0,0,0,
Guyana,2020-2-13,0,0,0,
Guyana,2020-2-14,0,0,0,
Guyana,2020-2-15,0,0,0,
Guyana,2020-2-16,0,0,0,
Guyana,2020-2-17,0,0,0,
Guyana,2020-2-18,0,0,0,
Guyana,2020-2-19,0,0,0,
Guyana,2020-2-20,0,0,0,
Guyana,2020-2-21,0,0,0,
Guyana,2020-2-22,0,0,0,
Guyana,2020-2-23,0,0,0,
Guyana,2020-2-24,0,0,0,
Guyana,2020-2-25,0,0,0,
Guyana,2020-2-26,0,0,0,
Guyana,2020-2-27,0,0,0,
Guyana,2020-2-28,0,0,0,
Guyana,2020-2-29,0,0,0,
Guyana,2020-3-1,0,0,0,
Guyana,2020-3-2,0,0,0,
Guyana,2020-3-3,0,0,0,
Guyana,2020-3-4,0,0,0,
Guyana,2020-3-5,0,0,0,
Guyana,2020-3-6,0,0,0,
Guyana,2020-3-7,0,0,0,
Guyana,2020-3-8,0,0,0,
Guyana,2020-3-9,0,0,0,
Guyana,2020-3-10,0,0,0,
Guyana,2020-3-11,0,0,0,
Guyana,2020-3-12,1,0,0,1
Holy See,2020-1-22,0,0,0,
Holy See,2020-1-23,0,0,0,
Holy See,2020-1-24,0,0,0,
Holy See,2020-1-25,0,0,0,
Holy See,2020-1-26,0,0,0,
Holy See,2020-1-27,0,0,0,
Holy See,2020-1-28,0,0,0,
Holy See,2020-1-29,0,0,0,
Holy See,2020-1-30,0,0,0,
Holy See,2020-1-31,0,0,0,
Holy See,2020-2-1,0,0,0,
Holy See,2020-2-2,0,0,0,
Holy See,2020-2-3,0,0,0,
Holy See,2020-2-4,0,0,0,
Holy See,2020-2-5,0,0,0,
Holy See,2020-2-6,0,0,0,
Holy See,2020-2-7,0,0,0,
Holy See,2020-2-8,0,0,0,
Holy See,2020-2-9,0,0,0,
Holy See,2020-2-10,0,0,0,
Holy See,2020-2-11,0,0,0,
Holy See,2020-2-12,0,0,0,
Holy See,2020-2-13,0,0,0,
Holy See,2020-2-14,0,0,0,
Holy See,2020-2-15,0,0,0,
Holy See,2020-2-16,0,0,0,
Holy See,2020-2-17,0,0,0,
Holy See,2020-2-18,0,0,0,
Holy See,2020-2-19,0,0,0,
Holy See,2020-2-20,0,0,0,
Holy See,2020-2-21,0,0,0,
Holy See,2020-2-22,0,0,0,
Holy See,2020-2-23,0,0,0,
Holy See,2020-2-24,0,0,0,
Holy See,2020-2-25,0,0,0,
Holy See,2020-2-26,0,0,0,
Holy See,2020-2-27,0,0,0,
Holy See,2020-2-28,0,0,0,
Holy See,2020-2-29,0,0,0,
Holy See,2020-3-1,0,0,0,
Holy See,2020-3-2,0,0,0,
Holy See,2020-3-3,0,0,0,
Holy See,2020-3-4,0,0,0,
Holy See,2020-3-5,0,0,0,
Holy See,2020-3-6,0,0,1,0
Holy See,2020-3-7,0,0,1,0
Holy See,2020-3-8,0,0,1,0
Holy See,2020-3-9,0,0,1,0
Holy See,2020-3-10,0,0,1,0
Holy See,2020-3-11,0,0,1,0
Holy See,2020-3-12,0,0,1,0
Honduras,2020-1-22,0,0,0,
Honduras,2020-1-23,0,0,0,
Honduras,2020-1-24,0,0,0,
Honduras,2020-1-25,0,0,0,
Honduras,2020-1-26,0,0,0,
Honduras,2020-1-27,0,0,0,
Honduras,2020-1-28,0,0,0,
Honduras,2020-1-29,0,0,0,
Honduras,2020-1-30,0,0,0,
Honduras,2020-1-31,0,0,0,
Honduras,2020-2-1,0,0,0,
Honduras,2020-2-2,0,0,0,
Honduras,2020-2-3,0,0,0,
Honduras,2020-2-4,0,0,0,
Honduras,2020-2-5,0,0,0,
Honduras,2020-2-6,0,0,0,
Honduras,2020-2-7,0,0,0,
Honduras,2020-2-8,0,0,0,
Honduras,2020-2-9,0,0,0,
Honduras,2020-2-10,0,0,0,
Honduras,2020-2-11,0,0,0,
Honduras,2020-2-12,0,0,0,
Honduras,2020-2-13,0,0,0,
Honduras,2020-2-14,0,0,0,
Honduras,2020-2-15,0,0,0,
Honduras,2020-2-16,0,0,0,
Honduras,2020-2-17,0,0,0,
Honduras,2020-2-18,0,0,0,
Honduras,2020-2-19,0,0,0,
Honduras,2020-2-20,0,0,0,
Honduras,2020-2-21,0,0,0,
Honduras,2020-2-22,0,0,0,
Honduras,2020-2-23,0,0,0,
Honduras,2020-2-24,0,0,0,
Honduras,2020-2-25,0,0,0,
Honduras,2020-2-26,0,0,0,
Honduras,2020-2-27,0,0,0,
Honduras,2020-2-28,0,0,0,
Honduras,2020-2-29,0,0,0,
Honduras,2020-3-1,0,0,0,
Honduras,2020-3-2,0,0,0,
Honduras,2020-3-3,0,0,0,
Honduras,2020-3-4,0,0,0,
Honduras,2020-3-5,0,0,0,
Honduras,2020-3-6,0,0,0,
Honduras,2020-3-7,0,0,0,
Honduras,2020-3-8,0,0,0,
Honduras,2020-3-9,0,0,0,
Honduras,2020-3-10,0,0,0,
Honduras,2020-3-11,0,0,2,0
Honduras,2020-3-12,0,0,2,0
Hong Kong,2020-1-22,0,0,0,
Hong Kong,2020-1-23,0,0,2,0
Hong Kong,2020-1-24,0,0,2,0
Hong Kong,2020-1-25,0,0,5,0
Hong Kong,2020-1-26,0,0,8,0
Hong Kong,2020-1-27,0,0,8,0
Hong Kong,2020-1-28,0,0,8,0
Hong Kong,2020-1-29,0,0,10,0
Hong Kong,2020-1-30,0,0,10,0
Hong Kong,2020-1-31,0,0,12,0
Hong Kong,2020-2-1,0,0,13,0
Hong Kong,2020-2-2,0,0,15,0
Hong Kong,2020-2-3,0,0,15,0
Hong Kong,2020-2-4,1,0,16,0.058823529
Hong Kong,2020-2-5,1,0,20,0.047619048
Hong Kong,2020-2-6,1,0,23,0.041666667
Hong Kong,2020-2-7,1,0,24,0.04
Hong Kong,2020-2-8,1,0,25,0.038461538
Hong Kong,2020-2-9,1,0,28,0.034482759
Hong Kong,2020-2-10,1,0,37,0.026315789
Hong Kong,2020-2-11,1,0,48,0.020408163
Hong Kong,2020-2-12,1,1,48,0.02
Hong Kong,2020-2-13,1,1,51,0.018867925
Hong Kong,2020-2-14,1,1,54,0.017857143
Hong Kong,2020-2-15,1,1,54,0.017857143
Hong Kong,2020-2-16,1,2,54,0.01754386
Hong Kong,2020-2-17,1,2,57,0.016666667
Hong Kong,2020-2-18,1,2,59,0.016129032
Hong Kong,2020-2-19,2,5,56,0.031746032
Hong Kong,2020-2-20,2,6,60,0.029411765
Hong Kong,2020-2-21,2,5,61,0.029411765
Hong Kong,2020-2-22,2,6,61,0.028985507
Hong Kong,2020-2-23,2,11,61,0.027027027
Hong Kong,2020-2-24,2,19,58,0.025316456
Hong Kong,2020-2-25,2,19,63,0.023809524
Hong Kong,2020-2-26,2,24,65,0.021978022
Hong Kong,2020-2-27,2,24,66,0.02173913
Hong Kong,2020-2-28,2,30,62,0.021276596
Hong Kong,2020-2-29,2,33,60,0.021052632
Hong Kong,2020-3-1,2,36,58,0.020833333
Hong Kong,2020-3-2,2,36,62,0.02
Hong Kong,2020-3-3,2,37,61,0.02
Hong Kong,2020-3-4,2,37,66,0.019047619
Hong Kong,2020-3-5,2,43,60,0.019047619
Hong Kong,2020-3-6,2,46,59,0.018691589
Hong Kong,2020-3-7,2,51,55,0.018518519
Hong Kong,2020-3-8,3,58,53,0.026315789
Hong Kong,2020-3-9,3,59,53,0.026086957
Hong Kong,2020-3-10,3,65,52,0.025
Hong Kong,2020-3-11,3,65,58,0.023809524
Hong Kong,2020-3-12,3,67,60,0.023076923
Hungary,2020-1-22,0,0,0,
Hungary,2020-1-23,0,0,0,
Hungary,2020-1-24,0,0,0,
Hungary,2020-1-25,0,0,0,
Hungary,2020-1-26,0,0,0,
Hungary,2020-1-27,0,0,0,
Hungary,2020-1-28,0,0,0,
Hungary,2020-1-29,0,0,0,
Hungary,2020-1-30,0,0,0,
Hungary,2020-1-31,0,0,0,
Hungary,2020-2-1,0,0,0,
Hungary,2020-2-2,0,0,0,
Hungary,2020-2-3,0,0,0,
Hungary,2020-2-4,0,0,0,
Hungary,2020-2-5,0,0,0,
Hungary,2020-2-6,0,0,0,
Hungary,2020-2-7,0,0,0,
Hungary,2020-2-8,0,0,0,
Hungary,2020-2-9,0,0,0,
Hungary,2020-2-10,0,0,0,
Hungary,2020-2-11,0,0,0,
Hungary,2020-2-12,0,0,0,
Hungary,2020-2-13,0,0,0,
Hungary,2020-2-14,0,0,0,
Hungary,2020-2-15,0,0,0,
Hungary,2020-2-16,0,0,0,
Hungary,2020-2-17,0,0,0,
Hungary,2020-2-18,0,0,0,
Hungary,2020-2-19,0,0,0,
Hungary,2020-2-20,0,0,0,
Hungary,2020-2-21,0,0,0,
Hungary,2020-2-22,0,0,0,
Hungary,2020-2-23,0,0,0,
Hungary,2020-2-24,0,0,0,
Hungary,2020-2-25,0,0,0,
Hungary,2020-2-26,0,0,0,
Hungary,2020-2-27,0,0,0,
Hungary,2020-2-28,0,0,0,
Hungary,2020-2-29,0,0,0,
Hungary,2020-3-1,0,0,0,
Hungary,2020-3-2,0,0,0,
Hungary,2020-3-3,0,0,0,
Hungary,2020-3-4,0,0,2,0
Hungary,2020-3-5,0,0,2,0
Hungary,2020-3-6,0,0,2,0
Hungary,2020-3-7,0,0,4,0
Hungary,2020-3-8,0,0,7,0
Hungary,2020-3-9,0,0,9,0
Hungary,2020-3-10,0,0,9,0
Hungary,2020-3-11,0,0,13,0
Hungary,2020-3-12,0,0,13,0
Iceland,2020-1-22,0,0,0,
Iceland,2020-1-23,0,0,0,
Iceland,2020-1-24,0,0,0,
Iceland,2020-1-25,0,0,0,
Iceland,2020-1-26,0,0,0,
Iceland,2020-1-27,0,0,0,
Iceland,2020-1-28,0,0,0,
Iceland,2020-1-29,0,0,0,
Iceland,2020-1-30,0,0,0,
Iceland,2020-1-31,0,0,0,
Iceland,2020-2-1,0,0,0,
Iceland,2020-2-2,0,0,0,
Iceland,2020-2-3,0,0,0,
Iceland,2020-2-4,0,0,0,
Iceland,2020-2-5,0,0,0,
Iceland,2020-2-6,0,0,0,
Iceland,2020-2-7,0,0,0,
Iceland,2020-2-8,0,0,0,
Iceland,2020-2-9,0,0,0,
Iceland,2020-2-10,0,0,0,
Iceland,2020-2-11,0,0,0,
Iceland,2020-2-12,0,0,0,
Iceland,2020-2-13,0,0,0,
Iceland,2020-2-14,0,0,0,
Iceland,2020-2-15,0,0,0,
Iceland,2020-2-16,0,0,0,
Iceland,2020-2-17,0,0,0,
Iceland,2020-2-18,0,0,0,
Iceland,2020-2-19,0,0,0,
Iceland,2020-2-20,0,0,0,
Iceland,2020-2-21,0,0,0,
Iceland,2020-2-22,0,0,0,
Iceland,2020-2-23,0,0,0,
Iceland,2020-2-24,0,0,0,
Iceland,2020-2-25,0,0,0,
Iceland,2020-2-26,0,0,0,
Iceland,2020-2-27,0,0,0,
Iceland,2020-2-28,0,0,1,0
Iceland,2020-2-29,0,0,1,0
Iceland,2020-3-1,0,0,3,0
Iceland,2020-3-2,0,0,6,0
Iceland,2020-3-3,0,0,11,0
Iceland,2020-3-4,0,0,26,0
Iceland,2020-3-5,0,0,34,0
Iceland,2020-3-6,0,0,43,0
Iceland,2020-3-7,0,0,50,0
Iceland,2020-3-8,0,0,50,0
Iceland,2020-3-9,0,0,58,0
Iceland,2020-3-10,0,1,68,0
Iceland,2020-3-11,0,1,84,0
Iceland,2020-3-12,0,1,108,0
India,2020-1-22,0,0,0,
India,2020-1-23,0,0,0,
India,2020-1-24,0,0,0,
India,2020-1-25,0,0,0,
India,2020-1-26,0,0,0,
India,2020-1-27,0,0,0,
India,2020-1-28,0,0,0,
India,2020-1-29,0,0,0,
India,2020-1-30,0,0,1,0
India,2020-1-31,0,0,1,0
India,2020-2-1,0,0,1,0
India,2020-2-2,0,0,2,0
India,2020-2-3,0,0,3,0
India,2020-2-4,0,0,3,0
India,2020-2-5,0,0,3,0
India,2020-2-6,0,0,3,0
India,2020-2-7,0,0,3,0
India,2020-2-8,0,0,3,0
India,2020-2-9,0,0,3,0
India,2020-2-10,0,0,3,0
India,2020-2-11,0,0,3,0
India,2020-2-12,0,0,3,0
India,2020-2-13,0,0,3,0
India,2020-2-14,0,0,3,0
India,2020-2-15,0,0,3,0
India,2020-2-16,0,3,0,0
India,2020-2-17,0,3,0,0
India,2020-2-18,0,3,0,0
India,2020-2-19,0,3,0,0
India,2020-2-20,0,3,0,0
India,2020-2-21,0,3,0,0
India,2020-2-22,0,3,0,0
India,2020-2-23,0,3,0,0
India,2020-2-24,0,3,0,0
India,2020-2-25,0,3,0,0
India,2020-2-26,0,3,0,0
India,2020-2-27,0,3,0,0
India,2020-2-28,0,3,0,0
India,2020-2-29,0,3,0,0
India,2020-3-1,0,3,0,0
India,2020-3-2,0,3,2,0
India,2020-3-3,0,3,2,0
India,2020-3-4,0,3,25,0
India,2020-3-5,0,3,27,0
India,2020-3-6,0,3,28,0
India,2020-3-7,0,3,31,0
India,2020-3-8,0,3,36,0
India,2020-3-9,0,3,40,0
India,2020-3-10,0,4,52,0
India,2020-3-11,1,4,57,0.016129032
India,2020-3-12,1,4,68,0.01369863
Indonesia,2020-1-22,0,0,0,
Indonesia,2020-1-23,0,0,0,
Indonesia,2020-1-24,0,0,0,
Indonesia,2020-1-25,0,0,0,
Indonesia,2020-1-26,0,0,0,
Indonesia,2020-1-27,0,0,0,
Indonesia,2020-1-28,0,0,0,
Indonesia,2020-1-29,0,0,0,
Indonesia,2020-1-30,0,0,0,
Indonesia,2020-1-31,0,0,0,
Indonesia,2020-2-1,0,0,0,
Indonesia,2020-2-2,0,0,0,
Indonesia,2020-2-3,0,0,0,
Indonesia,2020-2-4,0,0,0,
Indonesia,2020-2-5,0,0,0,
Indonesia,2020-2-6,0,0,0,
Indonesia,2020-2-7,0,0,0,
Indonesia,2020-2-8,0,0,0,
Indonesia,2020-2-9,0,0,0,
Indonesia,2020-2-10,0,0,0,
Indonesia,2020-2-11,0,0,0,
Indonesia,2020-2-12,0,0,0,
Indonesia,2020-2-13,0,0,0,
Indonesia,2020-2-14,0,0,0,
Indonesia,2020-2-15,0,0,0,
Indonesia,2020-2-16,0,0,0,
Indonesia,2020-2-17,0,0,0,
Indonesia,2020-2-18,0,0,0,
Indonesia,2020-2-19,0,0,0,
Indonesia,2020-2-20,0,0,0,
Indonesia,2020-2-21,0,0,0,
Indonesia,2020-2-22,0,0,0,
Indonesia,2020-2-23,0,0,0,
Indonesia,2020-2-24,0,0,0,
Indonesia,2020-2-25,0,0,0,
Indonesia,2020-2-26,0,0,0,
Indonesia,2020-2-27,0,0,0,
Indonesia,2020-2-28,0,0,0,
Indonesia,2020-2-29,0,0,0,
Indonesia,2020-3-1,0,0,0,
Indonesia,2020-3-2,0,0,2,0
Indonesia,2020-3-3,0,0,2,0
Indonesia,2020-3-4,0,0,2,0
Indonesia,2020-3-5,0,0,2,0
Indonesia,2020-3-6,0,0,4,0
Indonesia,2020-3-7,0,0,4,0
Indonesia,2020-3-8,0,0,6,0
Indonesia,2020-3-9,0,0,19,0
Indonesia,2020-3-10,0,2,25,0
Indonesia,2020-3-11,1,2,31,0.029411765
Indonesia,2020-3-12,1,2,31,0.029411765
Iran,2020-1-22,0,0,0,
Iran,2020-1-23,0,0,0,
Iran,2020-1-24,0,0,0,
Iran,2020-1-25,0,0,0,
Iran,2020-1-26,0,0,0,
Iran,2020-1-27,0,0,0,
Iran,2020-1-28,0,0,0,
Iran,2020-1-29,0,0,0,
Iran,2020-1-30,0,0,0,
Iran,2020-1-31,0,0,0,
Iran,2020-2-1,0,0,0,
Iran,2020-2-2,0,0,0,
Iran,2020-2-3,0,0,0,
Iran,2020-2-4,0,0,0,
Iran,2020-2-5,0,0,0,
Iran,2020-2-6,0,0,0,
Iran,2020-2-7,0,0,0,
Iran,2020-2-8,0,0,0,
Iran,2020-2-9,0,0,0,
Iran,2020-2-10,0,0,0,
Iran,2020-2-11,0,0,0,
Iran,2020-2-12,0,0,0,
Iran,2020-2-13,0,0,0,
Iran,2020-2-14,0,0,0,
Iran,2020-2-15,0,0,0,
Iran,2020-2-16,0,0,0,
Iran,2020-2-17,0,0,0,
Iran,2020-2-18,0,0,0,
Iran,2020-2-19,2,0,0,1
Iran,2020-2-20,2,0,3,0.4
Iran,2020-2-21,4,0,14,0.222222222
Iran,2020-2-22,5,0,23,0.178571429
Iran,2020-2-23,8,0,35,0.186046512
Iran,2020-2-24,12,0,49,0.196721311
Iran,2020-2-25,16,0,79,0.168421053
Iran,2020-2-26,19,49,71,0.136690647
Iran,2020-2-27,26,49,170,0.106122449
Iran,2020-2-28,34,73,281,0.087628866
Iran,2020-2-29,43,123,427,0.072512648
Iran,2020-3-1,54,175,749,0.055214724
Iran,2020-3-2,66,291,1144,0.043970686
Iran,2020-3-3,77,291,1968,0.032962329
Iran,2020-3-4,92,552,2278,0.031485284
Iran,2020-3-5,107,739,2667,0.030458298
Iran,2020-3-6,124,913,3710,0.026121761
