Region,date,Transmissions,Deaths,Recoveries,Active,DeathRateCases
Ecuador,2/1/2020,0,0,0,0,
Ecuador,2/2/2020,0,0,0,0,
Ecuador,2/3/2020,0,0,0,0,
Ecuador,2/4/2020,0,0,0,0,
Ecuador,2/5/2020,0,0,0,0,
Ecuador,2/6/2020,0,0,0,0,
Ecuador,2/7/2020,0,0,0,0,
Ecuador,2/8/2020,0,0,0,0,
Ecuador,2/9/2020,0,0,0,0,
Ecuador,2/10/2020,0,0,0,0,
Ecuador,2/11/2020,0,0,0,0,
Ecuador,2/12/2020,0,0,0,0,
Ecuador,2/13/2020,0,0,0,0,
Ecuador,2/14/2020,0,0,0,0,
Ecuador,2/15/2020,0,0,0,0,
Ecuador,2/16/2020,0,0,0,0,
Ecuador,2/17/2020,0,0,0,0,
Ecuador,2/18/2020,0,0,0,0,
Ecuador,2/19/2020,0,0,0,0,
Ecuador,2/20/2020,0,0,0,0,
Ecuador,2/21/2020,0,0,0,0,
Ecuador,2/22/2020,0,0,0,0,
Ecuador,2/23/2020,0,0,0,0,
Ecuador,2/24/2020,0,0,0,0,
Ecuador,2/25/2020,0,0,0,0,
Ecuador,2/26/2020,0,0,0,0,
Ecuador,2/27/2020,0,0,0,0,
Ecuador,2/28/2020,0,0,0,0,
Ecuador,2/29/2020,0,0,0,0,
Ecuador,3/1/2020,6,0,0,6,0
Ecuador,3/2/2020,6,0,0,6,0
Ecuador,3/3/2020,7,0,0,7,0
Ecuador,3/4/2020,10,0,0,10,0
Ecuador,3/5/2020,13,0,0,13,0
Ecuador,3/6/2020,13,0,0,13,0
Ecuador,3/7/2020,13,0,0,13,0
Ecuador,3/8/2020,14,0,0,14,0
Ecuador,3/9/2020,15,0,0,15,0
Ecuador,3/10/2020,15,0,0,15,0
Ecuador,3/11/2020,17,0,0,17,0
Ecuador,3/12/2020,17,0,0,17,0
Egypt,1/22/2020,0,0,0,0,
Egypt,1/23/2020,0,0,0,0,
Egypt,1/24/2020,0,0,0,0,
Egypt,1/25/2020,0,0,0,0,
Egypt,1/26/2020,0,0,0,0,
Egypt,1/27/2020,0,0,0,0,
Egypt,1/28/2020,0,0,0,0,
Egypt,1/29/2020,0,0,0,0,
Egypt,1/30/2020,0,0,0,0,
Egypt,1/31/2020,0,0,0,0,
Egypt,2/1/2020,0,0,0,0,
Egypt,2/2/2020,0,0,0,0,
Egypt,2/3/2020,0,0,0,0,
Egypt,2/4/2020,0,0,0,0,
Egypt,2/5/2020,0,0,0,0,
Egypt,2/6/2020,0,0,0,0,
Egypt,2/7/2020,0,0,0,0,
Egypt,2/8/2020,0,0,0,0,
Egypt,2/9/2020,0,0,0,0,
Egypt,2/10/2020,0,0,0,0,
Egypt,2/11/2020,0,0,0,0,
Egypt,2/12/2020,0,0,0,0,
Egypt,2/13/2020,0,0,0,0,
Egypt,2/14/2020,1,0,0,1,0
Egypt,2/15/2020,1,0,0,1,0
Egypt,2/16/2020,1,0,0,1,0
Egypt,2/17/2020,1,0,0,1,0
Egypt,2/18/2020,1,0,0,1,0
Egypt,2/19/2020,1,0,0,1,0
Egypt,2/20/2020,1,0,0,1,0
Egypt,2/21/2020,1,0,0,1,0
Egypt,2/22/2020,1,0,0,1,0
Egypt,2/23/2020,1,0,0,1,0
Egypt,2/24/2020,1,0,0,1,0
Egypt,2/25/2020,1,0,0,1,0
Egypt,2/26/2020,1,0,0,1,0
Egypt,2/27/2020,1,0,0,1,0
Egypt,2/28/2020,1,0,1,0,0
Egypt,2/29/2020,1,0,1,0,0
Egypt,3/1/2020,2,0,1,1,0
Egypt,3/2/2020,2,0,1,1,0
Egypt,3/3/2020,2,0,1,1,0
Egypt,3/4/2020,2,0,1,1,0
Egypt,3/5/2020,3,0,1,2,0
Egypt,3/6/2020,15,0,1,14,0
Egypt,3/7/2020,15,0,1,14,0
Egypt,3/8/2020,49,1,1,47,0.020408163
Egypt,3/9/2020,55,1,1,53,0.018181818
Egypt,3/10/2020,59,1,1,57,0.016949153
Egypt,3/11/2020,60,1,27,32,0.016666667
Egypt,3/12/2020,67,1,27,39,0.014925373
Estonia,1/22/2020,0,0,0,0,
Estonia,1/23/2020,0,0,0,0,
Estonia,1/24/2020,0,0,0,0,
Estonia,1/25/2020,0,0,0,0,
Estonia,1/26/2020,0,0,0,0,
Estonia,1/27/2020,0,0,0,0,
Estonia,1/28/2020,0,0,0,0,
Estonia,1/29/2020,0,0,0,0,
Estonia,1/30/2020,0,0,0,0,
Estonia,1/31/2020,0,0,0,0,
Estonia,2/1/2020,0,0,0,0,
Estonia,2/2/2020,0,0,0,0,
Estonia,2/3/2020,0,0,0,0,
Estonia,2/4/2020,0,0,0,0,
Estonia,2/5/2020,0,0,0,0,
Estonia,2/6/2020,0,0,0,0,
Estonia,2/7/2020,0,0,0,0,
Estonia,2/8/2020,0,0,0,0,
Estonia,2/9/2020,0,0,0,0,
Estonia,2/10/2020,0,0,0,0,
Estonia,2/11/2020,0,0,0,0,
Estonia,2/12/2020,0,0,0,0,
Estonia,2/13/2020,0,0,0,0,
Estonia,2/14/2020,0,0,0,0,
Estonia,2/15/2020,0,0,0,0,
Estonia,2/16/2020,0,0,0,0,
Estonia,2/17/2020,0,0,0,0,
Estonia,2/18/2020,0,0,0,0,
Estonia,2/19/2020,0,0,0,0,
Estonia,2/20/2020,0,0,0,0,
Estonia,2/21/2020,0,0,0,0,
Estonia,2/22/2020,0,0,0,0,
Estonia,2/23/2020,0,0,0,0,
Estonia,2/24/2020,0,0,0,0,
Estonia,2/25/2020,0,0,0,0,
Estonia,2/26/2020,0,0,0,0,
Estonia,2/27/2020,1,0,0,1,0
Estonia,2/28/2020,1,0,0,1,0
Estonia,2/29/2020,1,0,0,1,0
Estonia,3/1/2020,1,0,0,1,0
Estonia,3/2/2020,1,0,0,1,0
Estonia,3/3/2020,2,0,0,2,0
Estonia,3/4/2020,2,0,0,2,0
Estonia,3/5/2020,3,0,0,3,0
Estonia,3/6/2020,10,0,0,10,0
Estonia,3/7/2020,10,0,0,10,0
Estonia,3/8/2020,10,0,0,10,0
Estonia,3/9/2020,10,0,0,10,0
Estonia,3/10/2020,12,0,0,12,0
Estonia,3/11/2020,16,0,0,16,0
Estonia,3/12/2020,16,0,0,16,0
Finland,1/22/2020,0,0,0,0,
Finland,1/23/2020,0,0,0,0,
Finland,1/24/2020,0,0,0,0,
Finland,1/25/2020,0,0,0,0,
Finland,1/26/2020,0,0,0,0,
Finland,1/27/2020,0,0,0,0,
Finland,1/28/2020,0,0,0,0,
Finland,1/29/2020,1,0,0,1,0
Finland,1/30/2020,1,0,0,1,0
Finland,1/31/2020,1,0,0,1,0
Finland,2/1/2020,1,0,0,1,0
Finland,2/2/2020,1,0,0,1,0
Finland,2/3/2020,1,0,0,1,0
Finland,2/4/2020,1,0,0,1,0
Finland,2/5/2020,1,0,0,1,0
Finland,2/6/2020,1,0,0,1,0
Finland,2/7/2020,1,0,0,1,0
Finland,2/8/2020,1,0,0,1,0
Finland,2/9/2020,1,0,0,1,0
Finland,2/10/2020,1,0,0,1,0
Finland,2/11/2020,1,0,0,1,0
Finland,2/12/2020,1,0,1,0,0
Finland,2/13/2020,1,0,1,0,0
Finland,2/14/2020,1,0,1,0,0
Finland,2/15/2020,1,0,1,0,0
Finland,2/16/2020,1,0,1,0,0
Finland,2/17/2020,1,0,1,0,0
Finland,2/18/2020,1,0,1,0,0
Finland,2/19/2020,1,0,1,0,0
Finland,2/20/2020,1,0,1,0,0
Finland,2/21/2020,1,0,1,0,0
Finland,2/22/2020,1,0,1,0,0
Finland,2/23/2020,1,0,1,0,0
Finland,2/24/2020,1,0,1,0,0
Finland,2/25/2020,1,0,1,0,0
Finland,2/26/2020,2,0,1,1,0
Finland,2/27/2020,2,0,1,1,0
Finland,2/28/2020,2,0,1,1,0
Finland,2/29/2020,3,0,1,2,0
Finland,3/1/2020,6,0,1,5,0
Finland,3/2/2020,6,0,1,5,0
Finland,3/3/2020,6,0,1,5,0
Finland,3/4/2020,6,0,1,5,0
Finland,3/5/2020,12,0,1,11,0
Finland,3/6/2020,15,0,1,14,0
Finland,3/7/2020,15,0,1,14,0
Finland,3/8/2020,23,0,1,22,0
Finland,3/9/2020,30,0,1,29,0
Finland,3/10/2020,40,0,1,39,0
Finland,3/11/2020,59,0,1,58,0
Finland,3/12/2020,109,0,1,108,0
France,1/22/2020,0,0,0,0,
France,1/23/2020,0,0,0,0,
France,1/24/2020,2,0,0,2,0
France,1/25/2020,3,0,0,3,0
France,1/26/2020,3,0,0,3,0
France,1/27/2020,3,0,0,3,0
France,1/28/2020,4,0,0,4,0
France,1/29/2020,5,0,0,5,0
France,1/30/2020,5,0,0,5,0
France,1/31/2020,5,0,0,5,0
France,2/1/2020,6,0,0,6,0
France,2/2/2020,6,0,0,6,0
France,2/3/2020,6,0,0,6,0
France,2/4/2020,6,0,0,6,0
France,2/5/2020,6,0,0,6,0
France,2/6/2020,6,0,0,6,0
France,2/7/2020,6,0,0,6,0
France,2/8/2020,11,0,0,11,0
France,2/9/2020,11,0,0,11,0
France,2/10/2020,11,0,0,11,0
France,2/11/2020,11,0,0,11,0
France,2/12/2020,11,0,2,9,0
France,2/13/2020,11,0,2,9,0
France,2/14/2020,11,0,2,9,0
France,2/15/2020,12,1,4,7,0.083333333
France,2/16/2020,12,1,4,7,0.083333333
France,2/17/2020,12,1,4,7,0.083333333
France,2/18/2020,12,1,4,7,0.083333333
France,2/19/2020,12,1,4,7,0.083333333
France,2/20/2020,12,1,4,7,0.083333333
France,2/21/2020,12,1,4,7,0.083333333
France,2/22/2020,12,1,4,7,0.083333333
France,2/23/2020,12,1,4,7,0.083333333
France,2/24/2020,12,1,4,7,0.083333333
France,2/25/2020,14,1,11,2,0.071428571
France,2/26/2020,18,2,11,5,0.111111111
France,2/27/2020,38,2,11,25,0.052631579
France,2/28/2020,57,2,11,44,0.035087719
France,2/29/2020,100,2,12,86,0.02
France,3/1/2020,130,2,12,116,0.015384615
France,3/2/2020,191,3,12,176,0.015706806
France,3/3/2020,204,4,12,188,0.019607843
France,3/4/2020,288,4,12,272,0.013888889
France,3/5/2020,380,6,12,362,0.015789474
France,3/6/2020,656,9,12,635,0.013719512
France,3/7/2020,952,11,12,929,0.011554622
France,3/8/2020,1129,19,12,1098,0.016829052
France,3/9/2020,1212,19,12,1181,0.015676568
France,3/10/2020,1787,33,12,1742,0.018466704
France,3/11/2020,2284,48,12,2224,0.021015762
France,3/12/2020,2879,48,12,2819,0.016672456
French Guiana,1/22/2020,0,0,0,0,
French Guiana,1/23/2020,0,0,0,0,
French Guiana,1/24/2020,0,0,0,0,
French Guiana,1/25/2020,0,0,0,0,
French Guiana,1/26/2020,0,0,0,0,
French Guiana,1/27/2020,0,0,0,0,
French Guiana,1/28/2020,0,0,0,0,
French Guiana,1/29/2020,0,0,0,0,
French Guiana,1/30/2020,0,0,0,0,
French Guiana,1/31/2020,0,0,0,0,
French Guiana,2/1/2020,0,0,0,0,
French Guiana,2/2/2020,0,0,0,0,
French Guiana,2/3/2020,0,0,0,0,
French Guiana,2/4/2020,0,0,0,0,
French Guiana,2/5/2020,0,0,0,0,
French Guiana,2/6/2020,0,0,0,0,
French Guiana,2/7/2020,0,0,0,0,
French Guiana,2/8/2020,0,0,0,0,
French Guiana,2/9/2020,0,0,0,0,
French Guiana,2/10/2020,0,0,0,0,
French Guiana,2/11/2020,0,0,0,0,
French Guiana,2/12/2020,0,0,0,0,
French Guiana,2/13/2020,0,0,0,0,
French Guiana,2/14/2020,0,0,0,0,
French Guiana,2/15/2020,0,0,0,0,
French Guiana,2/16/2020,0,0,0,0,
French Guiana,2/17/2020,0,0,0,0,
French Guiana,2/18/2020,0,0,0,0,
French Guiana,2/19/2020,0,0,0,0,
French Guiana,2/20/2020,0,0,0,0,
French Guiana,2/21/2020,0,0,0,0,
French Guiana,2/22/2020,0,0,0,0,
French Guiana,2/23/2020,0,0,0,0,
French Guiana,2/24/2020,0,0,0,0,
French Guiana,2/25/2020,0,0,0,0,
French Guiana,2/26/2020,0,0,0,0,
French Guiana,2/27/2020,0,0,0,0,
French Guiana,2/28/2020,0,0,0,0,
French Guiana,2/29/2020,0,0,0,0,
French Guiana,3/1/2020,0,0,0,0,
French Guiana,3/2/2020,0,0,0,0,
French Guiana,3/3/2020,0,0,0,0,
French Guiana,3/4/2020,0,0,0,0,
French Guiana,3/5/2020,0,0,0,0,
French Guiana,3/6/2020,0,0,0,0,
French Guiana,3/7/2020,5,0,0,5,0
French Guiana,3/8/2020,5,0,0,5,0
French Guiana,3/9/2020,5,0,0,5,0
French Guiana,3/10/2020,5,0,0,5,0
French Guiana,3/11/2020,5,0,0,5,0
French Guiana,3/12/2020,5,0,0,5,0
Georgia,1/22/2020,0,0,0,0,
Georgia,1/23/2020,0,0,0,0,
Georgia,1/24/2020,0,0,0,0,
Georgia,1/25/2020,0,0,0,0,
Georgia,1/26/2020,0,0,0,0,
Georgia,1/27/2020,0,0,0,0,
Georgia,1/28/2020,0,0,0,0,
Georgia,1/29/2020,0,0,0,0,
Georgia,1/30/2020,0,0,0,0,
Georgia,1/31/2020,0,0,0,0,
Georgia,2/1/2020,0,0,0,0,
Georgia,2/2/2020,0,0,0,0,
Georgia,2/3/2020,0,0,0,0,
Georgia,2/4/2020,0,0,0,0,
Georgia,2/5/2020,0,0,0,0,
Georgia,2/6/2020,0,0,0,0,
Georgia,2/7/2020,0,0,0,0,
Georgia,2/8/2020,0,0,0,0,
Georgia,2/9/2020,0,0,0,0,
Georgia,2/10/2020,0,0,0,0,
Georgia,2/11/2020,0,0,0,0,
Georgia,2/12/2020,0,0,0,0,
Georgia,2/13/2020,0,0,0,0,
Georgia,2/14/2020,0,0,0,0,
Georgia,2/15/2020,0,0,0,0,
Georgia,2/16/2020,0,0,0,0,
Georgia,2/17/2020,0,0,0,0,
Georgia,2/18/2020,0,0,0,0,
Georgia,2/19/2020,0,0,0,0,
Georgia,2/20/2020,0,0,0,0,
Georgia,2/21/2020,0,0,0,0,
Georgia,2/22/2020,0,0,0,0,
Georgia,2/23/2020,0,0,0,0,
Georgia,2/24/2020,0,0,0,0,
Georgia,2/25/2020,0,0,0,0,
Georgia,2/26/2020,1,0,0,1,0
Georgia,2/27/2020,1,0,0,1,0
Georgia,2/28/2020,1,0,0,1,0
Georgia,2/29/2020,1,0,0,1,0
Georgia,3/1/2020,3,0,0,3,0
Georgia,3/2/2020,3,0,0,3,0
Georgia,3/3/2020,3,0,0,3,0
Georgia,3/4/2020,3,0,0,3,0
Georgia,3/5/2020,4,0,0,4,0
Georgia,3/6/2020,4,0,0,4,0
Georgia,3/7/2020,4,0,0,4,0
Georgia,3/8/2020,13,0,0,13,0
Georgia,3/9/2020,15,0,0,15,0
Georgia,3/10/2020,15,0,0,15,0
Georgia,3/11/2020,24,0,0,24,0
Georgia,3/12/2020,24,0,0,24,0
Germany,1/22/2020,0,0,0,0,
Germany,1/23/2020,0,0,0,0,
Germany,1/24/2020,0,0,0,0,
Germany,1/25/2020,0,0,0,0,
Germany,1/26/2020,0,0,0,0,
Germany,1/27/2020,1,0,0,1,0
Germany,1/28/2020,4,0,0,4,0
Germany,1/29/2020,4,0,0,4,0
Germany,1/30/2020,4,0,0,4,0
Germany,1/31/2020,5,0,0,5,0
Germany,2/1/2020,8,0,0,8,0
Germany,2/2/2020,10,0,0,10,0
Germany,2/3/2020,12,0,0,12,0
Germany,2/4/2020,12,0,0,12,0
Germany,2/5/2020,12,0,0,12,0
Germany,2/6/2020,12,0,0,12,0
Germany,2/7/2020,13,0,0,13,0
Germany,2/8/2020,13,0,0,13,0
Germany,2/9/2020,14,0,0,14,0
Germany,2/10/2020,14,0,0,14,0
Germany,2/11/2020,16,0,0,16,0
Germany,2/12/2020,16,0,0,16,0
Germany,2/13/2020,16,0,1,15,0
Germany,2/14/2020,16,0,1,15,0
Germany,2/15/2020,16,0,1,15,0
Germany,2/16/2020,16,0,1,15,0
Germany,2/17/2020,16,0,1,15,0
Germany,2/18/2020,16,0,12,4,0
Germany,2/19/2020,16,0,12,4,0
Germany,2/20/2020,16,0,12,4,0
Germany,2/21/2020,16,0,14,2,0
Germany,2/22/2020,16,0,14,2,0
Germany,2/23/2020,16,0,14,2,0
Germany,2/24/2020,16,0,14,2,0
Germany,2/25/2020,17,0,14,3,0
Germany,2/26/2020,27,0,15,12,0
Germany,2/27/2020,46,0,16,30,0
Germany,2/28/2020,48,0,16,32,0
Germany,2/29/2020,79,0,16,63,0
Germany,3/1/2020,130,0,16,114,0
Germany,3/2/2020,159,0,16,143,0
Germany,3/3/2020,196,0,16,180,0
Germany,3/4/2020,262,0,16,246,0
Germany,3/5/2020,482,0,16,466,0
Germany,3/6/2020,670,0,17,653,0
Germany,3/7/2020,799,0,18,781,0
Germany,3/8/2020,1040,0,18,1022,0
Germany,3/9/2020,1176,2,18,1156,0.00170068
Germany,3/10/2020,1457,2,18,1437,0.001372684
Germany,3/11/2020,1908,3,25,1880,0.001572327
Germany,3/12/2020,2745,3,25,2717,0.001092896
Greece,1/22/2020,0,0,0,0,
Greece,1/23/2020,0,0,0,0,
Greece,1/24/2020,0,0,0,0,
Greece,1/25/2020,0,0,0,0,
Greece,1/26/2020,0,0,0,0,
Greece,1/27/2020,0,0,0,0,
Greece,1/28/2020,0,0,0,0,
Greece,1/29/2020,0,0,0,0,
Greece,1/30/2020,0,0,0,0,
Greece,1/31/2020,0,0,0,0,
Greece,2/1/2020,0,0,0,0,
Greece,2/2/2020,0,0,0,0,
Greece,2/3/2020,0,0,0,0,
Greece,2/4/2020,0,0,0,0,
Greece,2/5/2020,0,0,0,0,
Greece,2/6/2020,0,0,0,0,
Greece,2/7/2020,0,0,0,0,
Greece,2/8/2020,0,0,0,0,
Greece,2/9/2020,0,0,0,0,
Greece,2/10/2020,0,0,0,0,
Greece,2/11/2020,0,0,0,0,
Greece,2/12/2020,0,0,0,0,
Greece,2/13/2020,0,0,0,0,
Greece,2/14/2020,0,0,0,0,
Greece,2/15/2020,0,0,0,0,
Greece,2/16/2020,0,0,0,0,
Greece,2/17/2020,0,0,0,0,
Greece,2/18/2020,0,0,0,0,
Greece,2/19/2020,0,0,0,0,
Greece,2/20/2020,0,0,0,0,
Greece,2/21/2020,0,0,0,0,
Greece,2/22/2020,0,0,0,0,
Greece,2/23/2020,0,0,0,0,
Greece,2/24/2020,0,0,0,0,
Greece,2/25/2020,0,0,0,0,
Greece,2/26/2020,1,0,0,1,0
Greece,2/27/2020,3,0,0,3,0
Greece,2/28/2020,4,0,0,4,0
Greece,2/29/2020,4,0,0,4,0
Greece,3/1/2020,7,0,0,7,0
Greece,3/2/2020,7,0,0,7,0
Greece,3/3/2020,7,0,0,7,0
Greece,3/4/2020,9,0,0,9,0
Greece,3/5/2020,31,0,0,31,0
Greece,3/6/2020,45,0,0,45,0
Greece,3/7/2020,46,0,0,46,0
Greece,3/8/2020,73,0,0,73,0
Greece,3/9/2020,73,0,0,73,0
Greece,3/10/2020,89,0,0,89,0
Greece,3/11/2020,99,1,0,98,0.01010101
Greece,3/12/2020,117,1,0,116,0.008547009
Guyana,1/22/2020,0,0,0,0,
Guyana,1/23/2020,0,0,0,0,
Guyana,1/24/2020,0,0,0,0,
Guyana,1/25/2020,0,0,0,0,
Guyana,1/26/2020,0,0,0,0,
Guyana,1/27/2020,0,0,0,0,
Guyana,1/28/2020,0,0,0,0,
Guyana,1/29/2020,0,0,0,0,
Guyana,1/30/2020,0,0,0,0,
Guyana,1/31/2020,0,0,0,0,
Guyana,2/1/2020,0,0,0,0,
Guyana,2/2/2020,0,0,0,0,
Guyana,2/3/2020,0,0,0,0,
Guyana,2/4/2020,0,0,0,0,
Guyana,2/5/2020,0,0,0,0,
Guyana,2/6/2020,0,0,0,0,
Guyana,2/7/2020,0,0,0,0,
Guyana,2/8/2020,0,0,0,0,
Guyana,2/9/2020,0,0,0,0,
Guyana,2/10/2020,0,0,0,0,
Guyana,2/11/2020,0,0,0,0,
Guyana,2/12/2020,0,0,0,0,
Guyana,2/13/2020,0,0,0,0,
Guyana,2/14/2020,0,0,0,0,
Guyana,2/15/2020,0,0,0,0,
Guyana,2/16/2020,0,0,0,0,
Guyana,2/17/2020,0,0,0,0,
Guyana,2/18/2020,0,0,0,0,
Guyana,2/19/2020,0,0,0,0,
Guyana,2/20/2020,0,0,0,0,
Guyana,2/21/2020,0,0,0,0,
Guyana,2/22/2020,0,0,0,0,
Guyana,2/23/2020,0,0,0,0,
Guyana,2/24/2020,0,0,0,0,
Guyana,2/25/2020,0,0,0,0,
Guyana,2/26/2020,0,0,0,0,
Guyana,2/27/2020,0,0,0,0,
Guyana,2/28/2020,0,0,0,0,
Guyana,2/29/2020,0,0,0,0,
Guyana,3/1/2020,0,0,0,0,
Guyana,3/2/2020,0,0,0,0,
Guyana,3/3/2020,0,0,0,0,
Guyana,3/4/2020,0,0,0,0,
Guyana,3/5/2020,0,0,0,0,
Guyana,3/6/2020,0,0,0,0,
Guyana,3/7/2020,0,0,0,0,
Guyana,3/8/2020,0,0,0,0,
Guyana,3/9/2020,0,0,0,0,
Guyana,3/10/2020,0,0,0,0,
Guyana,3/11/2020,0,0,0,0,
Guyana,3/12/2020,1,1,0,0,1
Holy See,1/22/2020,0,0,0,0,
Holy See,1/23/2020,0,0,0,0,
Holy See,1/24/2020,0,0,0,0,
Holy See,1/25/2020,0,0,0,0,
Holy See,1/26/2020,0,0,0,0,
Holy See,1/27/2020,0,0,0,0,
Holy See,1/28/2020,0,0,0,0,
Holy See,1/29/2020,0,0,0,0,
Holy See,1/30/2020,0,0,0,0,
Holy See,1/31/2020,0,0,0,0,
Holy See,2/1/2020,0,0,0,0,
Holy See,2/2/2020,0,0,0,0,
Holy See,2/3/2020,0,0,0,0,
Holy See,2/4/2020,0,0,0,0,
Holy See,2/5/2020,0,0,0,0,
Holy See,2/6/2020,0,0,0,0,
Holy See,2/7/2020,0,0,0,0,
Holy See,2/8/2020,0,0,0,0,
Holy See,2/9/2020,0,0,0,0,
Holy See,2/10/2020,0,0,0,0,
Holy See,2/11/2020,0,0,0,0,
Holy See,2/12/2020,0,0,0,0,
Holy See,2/13/2020,0,0,0,0,
Holy See,2/14/2020,0,0,0,0,
Holy See,2/15/2020,0,0,0,0,
Holy See,2/16/2020,0,0,0,0,
Holy See,2/17/2020,0,0,0,0,
Holy See,2/18/2020,0,0,0,0,
Holy See,2/19/2020,0,0,0,0,
Holy See,2/20/2020,0,0,0,0,
Holy See,2/21/2020,0,0,0,0,
Holy See,2/22/2020,0,0,0,0,
Holy See,2/23/2020,0,0,0,0,
Holy See,2/24/2020,0,0,0,0,
Holy See,2/25/2020,0,0,0,0,
Holy See,2/26/2020,0,0,0,0,
Holy See,2/27/2020,0,0,0,0,
Holy See,2/28/2020,0,0,0,0,
Holy See,2/29/2020,0,0,0,0,
Holy See,3/1/2020,0,0,0,0,
Holy See,3/2/2020,0,0,0,0,
Holy See,3/3/2020,0,0,0,0,
Holy See,3/4/2020,0,0,0,0,
Holy See,3/5/2020,0,0,0,0,
Holy See,3/6/2020,1,0,0,1,0
Holy See,3/7/2020,1,0,0,1,0
Holy See,3/8/2020,1,0,0,1,0
Holy See,3/9/2020,1,0,0,1,0
Holy See,3/10/2020,1,0,0,1,0
Holy See,3/11/2020,1,0,0,1,0
Holy See,3/12/2020,1,0,0,1,0
Honduras,1/22/2020,0,0,0,0,
Honduras,1/23/2020,0,0,0,0,
Honduras,1/24/2020,0,0,0,0,
Honduras,1/25/2020,0,0,0,0,
Honduras,1/26/2020,0,0,0,0,
Honduras,1/27/2020,0,0,0,0,
Honduras,1/28/2020,0,0,0,0,
Honduras,1/29/2020,0,0,0,0,
Honduras,1/30/2020,0,0,0,0,
Honduras,1/31/2020,0,0,0,0,
Honduras,2/1/2020,0,0,0,0,
Honduras,2/2/2020,0,0,0,0,
Honduras,2/3/2020,0,0,0,0,
Honduras,2/4/2020,0,0,0,0,
Honduras,2/5/2020,0,0,0,0,
Honduras,2/6/2020,0,0,0,0,
Honduras,2/7/2020,0,0,0,0,
Honduras,2/8/2020,0,0,0,0,
Honduras,2/9/2020,0,0,0,0,
Honduras,2/10/2020,0,0,0,0,
Honduras,2/11/2020,0,0,0,0,
Honduras,2/12/2020,0,0,0,0,
Honduras,2/13/2020,0,0,0,0,
Honduras,2/14/2020,0,0,0,0,
Honduras,2/15/2020,0,0,0,0,
Honduras,2/16/2020,0,0,0,0,
Honduras,2/17/2020,0,0,0,0,
Honduras,2/18/2020,0,0,0,0,
Honduras,2/19/2020,0,0,0,0,
Honduras,2/20/2020,0,0,0,0,
Honduras,2/21/2020,0,0,0,0,
Honduras,2/22/2020,0,0,0,0,
Honduras,2/23/2020,0,0,0,0,
Honduras,2/24/2020,0,0,0,0,
Honduras,2/25/2020,0,0,0,0,
Honduras,2/26/2020,0,0,0,0,
Honduras,2/27/2020,0,0,0,0,
Honduras,2/28/2020,0,0,0,0,
Honduras,2/29/2020,0,0,0,0,
Honduras,3/1/2020,0,0,0,0,
Honduras,3/2/2020,0,0,0,0,
Honduras,3/3/2020,0,0,0,0,
Honduras,3/4/2020,0,0,0,0,
Honduras,3/5/2020,0,0,0,0,
Honduras,3/6/2020,0,0,0,0,
Honduras,3/7/2020,0,0,0,0,
Honduras,3/8/2020,0,0,0,0,
Honduras,3/9/2020,0,0,0,0,
Honduras,3/10/2020,0,0,0,0,
Honduras,3/11/2020,2,0,0,2,0
Honduras,3/12/2020,2,0,0,2,0
Hong Kong,1/22/2020,0,0,0,0,
Hong Kong,1/23/2020,2,0,0,2,0
Hong Kong,1/24/2020,2,0,0,2,0
Hong Kong,1/25/2020,5,0,0,5,0
Hong Kong,1/26/2020,8,0,0,8,0
Hong Kong,1/27/2020,8,0,0,8,0
Hong Kong,1/28/2020,8,0,0,8,0
Hong Kong,1/29/2020,10,0,0,10,0
Hong Kong,1/30/2020,10,0,0,10,0
Hong Kong,1/31/2020,12,0,0,12,0
Hong Kong,2/1/2020,13,0,0,13,0
Hong Kong,2/2/2020,15,0,0,15,0
Hong Kong,2/3/2020,15,0,0,15,0
Hong Kong,2/4/2020,17,1,0,16,0.058823529
Hong Kong,2/5/2020,21,1,0,20,0.047619048
Hong Kong,2/6/2020,24,1,0,23,0.041666667
Hong Kong,2/7/2020,25,1,0,24,0.04
Hong Kong,2/8/2020,26,1,0,25,0.038461538
Hong Kong,2/9/2020,29,1,0,28,0.034482759
Hong Kong,2/10/2020,38,1,0,37,0.026315789
Hong Kong,2/11/2020,49,1,0,48,0.020408163
Hong Kong,2/12/2020,50,1,1,48,0.02
Hong Kong,2/13/2020,53,1,1,51,0.018867925
Hong Kong,2/14/2020,56,1,1,54,0.017857143
Hong Kong,2/15/2020,56,1,1,54,0.017857143
Hong Kong,2/16/2020,57,1,2,54,0.01754386
Hong Kong,2/17/2020,60,1,2,57,0.016666667
Hong Kong,2/18/2020,62,1,2,59,0.016129032
Hong Kong,2/19/2020,63,2,5,56,0.031746032
Hong Kong,2/20/2020,68,2,6,60,0.029411765
Hong Kong,2/21/2020,68,2,5,61,0.029411765
Hong Kong,2/22/2020,69,2,6,61,0.028985507
Hong Kong,2/23/2020,74,2,11,61,0.027027027
Hong Kong,2/24/2020,79,2,19,58,0.025316456
Hong Kong,2/25/2020,84,2,19,63,0.023809524
Hong Kong,2/26/2020,91,2,24,65,0.021978022
Hong Kong,2/27/2020,92,2,24,66,0.02173913
Hong Kong,2/28/2020,94,2,30,62,0.021276596
Hong Kong,2/29/2020,95,2,33,60,0.021052632
Hong Kong,3/1/2020,96,2,36,58,0.020833333
Hong Kong,3/2/2020,100,2,36,62,0.02
Hong Kong,3/3/2020,100,2,37,61,0.02
